Date;Y;X1;X2;X3;X4;X5;X6
2018-08-19 06:20:00+00:00;1722.637955;29.428886;46.5063292;76.8144475;1750.04074;42.176727;1.219990379
2018-08-19 06:30:00+00:00;1728.669275;29.2945049;46.5992061;76.8255092;1752.99284;42.3608027;1.97098239
2018-08-19 06:40:00+00:00;1715.827655;29.4012442;46.5534416;76.8622535;1758.18875;42.475;0.159979555
2018-08-19 06:50:00+00:00;1724.307576;29.56994088;40.91947413;67.26490313;1746.187563;37.33592563;-0.610876176
2018-08-19 07:00:00+00:00;1724.755975;29.8212581;46.7837432;76.908433;1747.11545;42.827199;-0.647460146
2018-08-19 07:10:00+00:00;1722.474175;29.900012;46.8160323;76.9813464;1756.39755;42.9754974;-0.824158934
2018-08-19 07:20:00+00:00;1715.42962;29.9559566;46.8467553;77.0211946;1750.81316;43.1062496;0.343763602
2018-08-19 07:30:00+00:00;1731.863259;30.05633463;41.66022222;68.46525744;1755.0175;38.43055556;1.378102735
2018-08-19 07:40:00+00:00;1722.001247;30.0370894;46.84813289;77.08283222;1756.42312;43.25;-1.265594
2018-08-19 07:50:00+00:00;1715.49102;30.4456545;46.8203446;77.0392305;1760.86802;43.3319427;1.735037024
2018-08-19 08:00:00+00:00;1712.80532;30.1127295;46.8891809;77.0910138;1753.31085;43.375008;-0.94871019
2018-08-19 08:10:00+00:00;1713.88675;30.1223798;46.8666996;77.1632982;1757.3522;43.375;-0.865302523
2018-08-19 08:20:00+00:00;1730.229173;30.10193063;41.01987738;67.55273425;1754.53085;37.90656275;0.461614199
2018-08-19 08:30:00+00:00;1739.2983;30.28891714;40.24422643;66.12680157;1752.734171;37.13863314;-0.496735109
2018-08-19 08:40:00+00:00;1721.000586;30.40182683;39.14442617;64.29148733;1755.588633;36.14106367;-0.638766072
2018-08-19 08:50:00+00:00;1715.277644;30.4794914;39.26801567;64.34162667;1748.06526;36.18868;-0.810417288
2018-08-19 09:00:00+00:00;1728.610716;30.368814;47.10153611;77.25052522;1756.10085;43.51097367;-1.102510545
2018-08-19 09:10:00+00:00;1727.870845;30.6880598;47.1002531;77.191832;1748.19568;43.6189316;0.739126538
2018-08-19 09:20:00+00:00;1716.87962;30.7247559;47.165928;77.214567;1753.6567;43.7424934;-0.344735549
2018-08-19 09:30:00+00:00;1720.943125;30.6556528;47.1313911;77.2248007;1754.41462;43.768746;-0.405161713
2018-08-19 09:40:00+00:00;1720.196195;30.7309695;47.1764932;77.2487388;1748.70205;43.7935432;1.013867354
2018-08-19 09:50:00+00:00;1718.421785;30.7714209;47.2757916;77.2343324;1752.88638;43.881867;0.127568954
2018-08-19 10:00:00+00:00;1715.33217;30.9552266;47.361407;77.2011875;1753.82031;43.9872194;-0.470235982
2018-08-19 10:10:00+00:00;1721.804315;31.1709518;47.4942644;77.2298134;1756.4507;44.1375;-1.453733021
2018-08-19 10:20:00+00:00;1729.22194;30.9259727;47.5562358;77.272474;1748.34416;44.2499973;-2.363298378
2018-08-19 10:30:00+00:00;1726.037885;31.0422356;47.6545174;77.2828018;1755.88066;44.3125;-0.046317321
2018-08-19 10:40:00+00:00;1719.9131;30.9791654;47.6000989;77.3182495;1755.81882;44.3125;-0.446250106
2018-08-19 10:50:00+00:00;1726.350455;30.998922;47.6793;77.3392695;1758.01897;44.3404438;0.726554702
2018-08-19 11:00:00+00:00;1717.812093;30.93244871;41.66287288;67.68421888;1755.734657;38.74186663;0.593764442
2018-08-19 11:10:00+00:00;1722.272673;30.79754288;47.54372557;77.38119371;1754.955725;44.1875;-0.939431905
2018-08-19 11:20:00+00:00;1716.02668;30.7321471;47.6588961;77.3702314;1748.21687;44.1371172;0.160309913
2018-08-19 11:30:00+00:00;1730.296435;30.724887;47.7719165;77.3843075;1753.20936;44.1187603;-0.074899527
2018-08-19 11:40:00+00:00;1723.12783;30.5986224;47.7412492;77.3914931;1751.14893;44.0357685;-0.283557319
